sigma_vi,id,des,ps,ts,method,energy,ip,fullname,sigma_mc,date
0.0631,bK15XG9R,2015 XR169,-9.54,0,IOBS,6.586e-03,4.117e-08,(2015 XR169),,2110-05-15.34
0.1098,bK15XG9R,2015 XR169,-8.59,0,IOBS,6.588e-03,3.563e-07,(2015 XR169),,2109-05-23.60
1.1349,bK15XG9R,2015 XR169,-9.77,0,IOBS,6.577e-03,2.402e-08,(2015 XR169),,2109-05-23.47
0.1077,bK15XG9R,2015 XR169,-9.25,0,IOBS,6.587e-03,7.965e-08,(2015 XR169),,2109-05-23.37
2.0623,bK15XG9R,2015 XR169,-10.75,0,IOBS,6.551e-03,2.502e-09,(2015 XR169),,2109-05-21.49
1.9204,bK15XG9R,2015 XR169,-9.69,0,IOBS,6.621e-03,2.845e-08,(2015 XR169),,2109-05-19.95
1.9229,bK15XG9R,2015 XR169,-10.22,0,IOBS,6.617e-03,8.469e-09,(2015 XR169),,2109-05-19.27
1.2615,bK15XG9R,2015 XR169,-10.01,0,IOBS,6.613e-03,1.367e-08,(2015 XR169),,2109-05-19.25
1.9793,bK15XG9R,2015 XR169,-9.38,0,IOBS,6.554e-03,5.906e-08,(2015 XR169),,2109-05-19.21
1.9317,bK15XG9R,2015 XR169,-9.57,0,IOBS,6.551e-03,3.760e-08,(2015 XR169),,2109-05-18.85
2.4625,bK15XG9R,2015 XR169,-10.90,0,IOBS,6.633e-03,1.740e-09,(2015 XR169),,2108-05-26.58
0.2145,bK15XG9R,2015 XR169,-10.17,0,IOBS,6.607e-03,9.245e-09,(2015 XR169),,2108-05-21.81
0.9600,bK15XG9R,2015 XR169,-8.57,0,IOBS,6.617e-03,3.738e-07,(2015 XR169),,2108-05-21.70
0.7617,bK15XG9R,2015 XR169,-8.63,0,IOBS,6.617e-03,3.245e-07,(2015 XR169),,2108-05-21.51
0.1337,bK15XG9R,2015 XR169,-8.35,0,IOBS,6.607e-03,6.133e-07,(2015 XR169),,2108-05-21.41
1.5912,bK15XG9R,2015 XR169,-11.27,0,IOBS,6.627e-03,7.388e-10,(2015 XR169),,2108-05-20.19
1.7727,bK15XG9R,2015 XR169,-9.46,0,IOBS,6.610e-03,4.822e-08,(2015 XR169),,2108-05-19.30
1.7459,bK15XG9R,2015 XR169,-10.42,0,IOBS,6.635e-03,5.249e-09,(2015 XR169),,2108-05-18.56
1.8936,bK15XG9R,2015 XR169,-11.55,0,IOBS,6.635e-03,3.915e-10,(2015 XR169),,2108-05-18.34
1.9171,bK15XG9R,2015 XR169,-10.12,0,IOBS,6.634e-03,1.043e-08,(2015 XR169),,2108-05-18.16
0.6458,bK15XG9R,2015 XR169,-10.26,0,IOBS,6.576e-03,7.547e-09,(2015 XR169),,2108-05-12.60
3.0713,bK15XG9R,2015 XR169,-8.80,0,IOBS,6.530e-03,2.203e-07,(2015 XR169),,2107-05-19.43
2.8041,bK15XG9R,2015 XR169,-9.80,0,IOBS,6.543e-03,2.187e-08,(2015 XR169),,2107-05-19.43
3.1247,bK15XG9R,2015 XR169,-9.53,0,IOBS,6.532e-03,4.087e-08,(2015 XR169),,2107-05-19.42
0.8353,bK15XG9R,2015 XR169,-8.97,0,IOBS,6.613e-03,1.461e-07,(2015 XR169),,2107-05-19.18
0.8853,bK15XG9R,2015 XR169,-8.59,0,IOBS,6.613e-03,3.508e-07,(2015 XR169),,2107-05-19.17
1.1373,bK15XG9R,2015 XR169,-9.30,0,IOBS,6.614e-03,6.765e-08,(2015 XR169),,2107-05-19.15
1.4574,bK15XG9R,2015 XR169,-10.93,0,IOBS,6.615e-03,1.603e-09,(2015 XR169),,2107-05-16.63
0.7557,bK15XG9R,2015 XR169,-9.29,0,IOBS,6.567e-03,7.082e-08,(2015 XR169),,2107-05-12.47
0.0967,bK15XG9R,2015 XR169,-9.22,0,IOBS,6.586e-03,8.146e-08,(2015 XR169),,2106-05-26.57
2.0723,bK15XG9R,2015 XR169,-10.22,0,IOBS,6.554e-03,8.083e-09,(2015 XR169),,2106-05-21.99
2.3478,bK15XG9R,2015 XR169,-10.52,0,IOBS,6.563e-03,4.127e-09,(2015 XR169),,2106-05-19.81
0.7212,bK15XG9R,2015 XR169,-8.71,0,IOBS,6.610e-03,2.602e-07,(2015 XR169),,2106-05-16.70
0.2318,bK15XG9R,2015 XR169,-9.15,0,IOBS,6.606e-03,9.622e-08,(2015 XR169),,2106-05-16.70
1.1723,bK15XG9R,2015 XR169,-9.98,0,IOBS,6.581e-03,1.408e-08,(2015 XR169),,2106-05-15.78
1.1199,bK15XG9R,2015 XR169,-9.33,0,IOBS,6.619e-03,6.347e-08,(2015 XR169),,2106-05-15.70
1.3313,bK15XG9R,2015 XR169,-11.03,0,IOBS,6.624e-03,1.264e-09,(2015 XR169),,2106-05-14.43
0.7271,bK15XG9R,2015 XR169,-9.62,0,IOBS,6.590e-03,3.181e-08,(2015 XR169),,2105-05-23.51
1.4862,bK15XG9R,2015 XR169,-10.08,0,IOBS,6.578e-03,1.108e-08,(2015 XR169),,2105-05-23.45
1.9212,bK15XG9R,2015 XR169,-8.41,0,IOBS,6.633e-03,5.217e-07,(2015 XR169),,2105-05-19.36
1.9238,bK15XG9R,2015 XR169,-8.57,0,IOBS,6.631e-03,3.542e-07,(2015 XR169),,2105-05-19.35
1.9227,bK15XG9R,2015 XR169,-7.96,0,IOBS,6.633e-03,1.440e-06,(2015 XR169),,2105-05-19.25
1.4844,bK15XG9R,2015 XR169,-9.35,0,IOBS,6.633e-03,5.969e-08,(2015 XR169),,2105-05-19.09
1.3205,bK15XG9R,2015 XR169,-9.21,0,IOBS,6.624e-03,8.114e-08,(2015 XR169),,2105-05-18.93
1.9609,bK15XG9R,2015 XR169,-10.18,0,IOBS,6.570e-03,8.823e-09,(2015 XR169),,2105-05-17.89
1.9318,bK15XG9R,2015 XR169,-11.53,0,IOBS,6.563e-03,3.959e-10,(2015 XR169),,2105-05-17.12
1.8600,bK15XG9R,2015 XR169,-10.59,0,IOBS,6.637e-03,3.444e-09,(2015 XR169),,2105-05-15.50
0.9538,bK15XG9R,2015 XR169,-10.72,0,IOBS,6.612e-03,2.481e-09,(2015 XR169),,2104-05-22.80
0.8100,bK15XG9R,2015 XR169,-9.27,0,IOBS,6.610e-03,7.024e-08,(2015 XR169),,2104-05-22.15
0.9574,bK15XG9R,2015 XR169,-8.68,0,IOBS,6.614e-03,2.770e-07,(2015 XR169),,2104-05-22.10
1.1108,bK15XG9R,2015 XR169,-9.10,0,IOBS,6.614e-03,1.037e-07,(2015 XR169),,2104-05-22.09
0.7563,bK15XG9R,2015 XR169,-8.50,0,IOBS,6.618e-03,4.150e-07,(2015 XR169),,2104-05-21.80
1.1305,bK15XG9R,2015 XR169,-8.97,0,IOBS,6.584e-03,1.401e-07,(2015 XR169),,2104-05-21.53
1.6072,bK15XG9R,2015 XR169,-8.60,0,IOBS,6.611e-03,3.289e-07,(2015 XR169),,2104-05-19.37
1.4528,bK15XG9R,2015 XR169,-10.94,0,IOBS,6.570e-03,1.529e-09,(2015 XR169),,2104-05-19.21
0.8991,bK15XG9R,2015 XR169,-9.76,0,IOBS,6.575e-03,2.314e-08,(2015 XR169),,2104-05-18.55
1.6966,bK15XG9R,2015 XR169,-9.83,0,IOBS,6.619e-03,1.931e-08,(2015 XR169),,2104-05-18.30
1.4496,bK15XG9R,2015 XR169,-10.48,0,IOBS,6.621e-03,4.263e-09,(2015 XR169),,2103-05-23.98
1.2361,bK15XG9R,2015 XR169,-9.31,0,IOBS,6.611e-03,6.314e-08,(2015 XR169),,2103-05-19.95
1.2348,bK15XG9R,2015 XR169,-9.51,0,IOBS,6.613e-03,3.972e-08,(2015 XR169),,2103-05-19.90
0.7450,bK15XG9R,2015 XR169,-10.87,0,IOBS,6.567e-03,1.730e-09,(2015 XR169),,2102-12-14.81
0.8973,bK15XG9R,2015 XR169,-9.62,0,IOBS,6.573e-03,3.089e-08,(2015 XR169),,2102-05-19.29
0.7733,bK15XG9R,2015 XR169,-8.42,0,IOBS,6.575e-03,4.852e-07,(2015 XR169),,2102-05-17.45
1.6020,bK15XG9R,2015 XR169,-10.83,0,IOBS,6.621e-03,1.911e-09,(2015 XR169),,2102-05-16.98
0.7213,bK15XG9R,2015 XR169,-8.61,0,IOBS,6.601e-03,3.169e-07,(2015 XR169),,2102-05-15.82
1.1661,bK15XG9R,2015 XR169,-10.09,0,IOBS,6.609e-03,1.039e-08,(2015 XR169),,2102-05-15.80
0.2220,bK15XG9R,2015 XR169,-9.76,0,IOBS,6.598e-03,2.213e-08,(2015 XR169),,2102-05-15.31
0.7200,bK15XG9R,2015 XR169,-9.37,0,IOBS,6.601e-03,5.460e-08,(2015 XR169),,2102-05-15.30
0.2349,bK15XG9R,2015 XR169,-10.73,0,IOBS,6.596e-03,2.380e-09,(2015 XR169),,2102-05-15.27
1.1365,bK15XG9R,2015 XR169,-10.13,0,IOBS,6.581e-03,9.317e-09,(2015 XR169),,2101-05-23.69
1.3285,bK15XG9R,2015 XR169,-9.46,0,IOBS,6.605e-03,4.376e-08,(2015 XR169),,2101-05-19.26
1.8932,bK15XG9R,2015 XR169,-9.67,0,IOBS,6.556e-03,2.734e-08,(2015 XR169),,2101-05-17.65
0.8082,bK15XG9R,2015 XR169,-9.03,0,IOBS,6.618e-03,1.153e-07,(2015 XR169),,2100-05-22.87
1.1534,bK15XG9R,2015 XR169,-10.00,0,IOBS,6.618e-03,1.235e-08,(2015 XR169),,2100-05-22.85
0.9537,bK15XG9R,2015 XR169,-8.74,0,IOBS,6.615e-03,2.279e-07,(2015 XR169),,2100-05-22.83
1.1113,bK15XG9R,2015 XR169,-9.14,0,IOBS,6.616e-03,9.057e-08,(2015 XR169),,2100-05-22.82
0.2094,bK15XG9R,2015 XR169,-8.66,0,IOBS,6.603e-03,2.714e-07,(2015 XR169),,2100-05-22.23
0.7530,bK15XG9R,2015 XR169,-8.62,0,IOBS,6.613e-03,3.026e-07,(2015 XR169),,2100-05-22.22
0.1176,bK15XG9R,2015 XR169,-9.94,0,IOBS,6.605e-03,1.448e-08,(2015 XR169),,2100-05-22.21
1.7126,bK15XG9R,2015 XR169,-9.79,0,IOBS,6.572e-03,2.010e-08,(2015 XR169),,2100-05-21.73
0.7163,bK15XG9R,2015 XR169,-10.03,0,IOBS,6.579e-03,1.158e-08,(2015 XR169),,2100-05-21.66
1.6133,bK15XG9R,2015 XR169,-10.25,0,IOBS,6.631e-03,6.996e-09,(2015 XR169),,2100-05-19.79
0.7735,bK15XG9R,2015 XR169,-11.21,0,IOBS,6.601e-03,7.749e-10,(2015 XR169),,2100-05-18.43
1.1461,bK15XG9R,2015 XR169,-10.08,0,IOBS,6.584e-03,1.048e-08,(2015 XR169),,2100-05-12.86
1.5653,bK15XG9R,2015 XR169,-10.58,0,IOBS,6.623e-03,3.240e-09,(2015 XR169),,2099-05-19.79
1.7083,bK15XG9R,2015 XR169,-8.41,0,IOBS,6.570e-03,4.818e-07,(2015 XR169),,2099-05-19.39
1.7087,bK15XG9R,2015 XR169,-8.62,0,IOBS,6.570e-03,2.950e-07,(2015 XR169),,2099-05-19.37
1.4699,bK15XG9R,2015 XR169,-8.90,0,IOBS,6.568e-03,1.569e-07,(2015 XR169),,2099-05-19.22
1.2335,bK15XG9R,2015 XR169,-9.04,0,IOBS,6.612e-03,1.130e-07,(2015 XR169),,2099-05-18.94
1.0858,bK15XG9R,2015 XR169,-7.46,0,IOBS,6.575e-03,4.238e-06,(2015 XR169),,2099-05-18.94
1.1137,bK15XG9R,2015 XR169,-8.56,0,IOBS,6.577e-03,3.385e-07,(2015 XR169),,2099-05-18.88
1.0543,bK15XG9R,2015 XR169,-7.96,0,IOBS,6.577e-03,1.356e-06,(2015 XR169),,2099-05-18.77
1.1144,bK15XG9R,2015 XR169,-9.74,0,IOBS,6.582e-03,2.234e-08,(2015 XR169),,2099-05-18.69
1.1246,bK15XG9R,2015 XR169,-10.53,0,IOBS,6.615e-03,3.621e-09,(2015 XR169),,2099-05-16.85
1.4927,bK15XG9R,2015 XR169,-9.91,0,IOBS,6.570e-03,1.525e-08,(2015 XR169),,2099-05-11.83
1.4482,bK15XG9R,2015 XR169,-9.37,0,IOBS,6.629e-03,5.125e-08,(2015 XR169),,2098-05-21.83
1.4478,bK15XG9R,2015 XR169,-9.37,0,IOBS,6.629e-03,5.163e-08,(2015 XR169),,2098-05-21.83
1.4485,bK15XG9R,2015 XR169,-9.63,0,IOBS,6.619e-03,2.874e-08,(2015 XR169),,2098-05-21.44
1.8910,bK15XG9R,2015 XR169,-10.83,0,IOBS,6.625e-03,1.800e-09,(2015 XR169),,2098-05-20.99
1.4887,bK15XG9R,2015 XR169,-10.12,0,IOBS,6.628e-03,9.161e-09,(2015 XR169),,2098-05-20.12
1.2604,bK15XG9R,2015 XR169,-10.49,0,IOBS,6.608e-03,3.927e-09,(2015 XR169),,2098-05-19.31
2.3382,bK15XG9R,2015 XR169,-10.70,0,IOBS,6.552e-03,2.467e-09,(2015 XR169),,2098-05-17.78
1.2524,bK15XG9R,2015 XR169,-10.69,0,IOBS,6.620e-03,2.468e-09,(2015 XR169),,2098-05-15.08
0.2211,bK15XG9R,2015 XR169,-9.12,0,IOBS,6.609e-03,9.229e-08,(2015 XR169),,2098-05-14.31
0.7245,bK15XG9R,2015 XR169,-8.76,0,IOBS,6.611e-03,2.131e-07,(2015 XR169),,2098-05-14.30
1.1192,bK15XG9R,2015 XR169,-10.62,0,IOBS,6.579e-03,2.887e-09,(2015 XR169),,2097-05-23.71
1.3219,bK15XG9R,2015 XR169,-9.11,0,IOBS,6.629e-03,9.232e-08,(2015 XR169),,2097-05-18.15
1.6340,bK15XG9R,2015 XR169,-9.52,0,IOBS,6.638e-03,3.646e-08,(2015 XR169),,2097-05-17.82
2.6085,bK15XG9R,2015 XR169,-9.83,0,IOBS,6.562e-03,1.770e-08,(2015 XR169),,2097-05-17.81
2.0888,bK15XG9R,2015 XR169,-10.37,0,IOBS,6.634e-03,5.033e-09,(2015 XR169),,2096-12-14.48
0.7505,bK15XG9R,2015 XR169,-8.57,0,IOBS,6.613e-03,3.191e-07,(2015 XR169),,2096-05-21.81
0.1215,bK15XG9R,2015 XR169,-8.38,0,IOBS,6.597e-03,4.985e-07,(2015 XR169),,2096-05-21.19
0.7182,bK15XG9R,2015 XR169,-8.50,0,IOBS,6.580e-03,3.747e-07,(2015 XR169),,2096-05-20.93
2.0727,bK15XG9R,2015 XR169,-11.02,0,IOBS,6.552e-03,1.129e-09,(2015 XR169),,2095-05-23.65
1.7068,bK15XG9R,2015 XR169,-9.15,0,IOBS,6.565e-03,8.284e-08,(2015 XR169),,2095-05-19.27
1.6730,bK15XG9R,2015 XR169,-10.20,0,IOBS,6.625e-03,7.411e-09,(2015 XR169),,2095-05-18.16
1.8898,bK15XG9R,2015 XR169,-10.34,0,IOBS,6.634e-03,5.243e-09,(2015 XR169),,2094-05-20.95
1.4686,bK15XG9R,2015 XR169,-10.05,0,IOBS,6.632e-03,1.022e-08,(2015 XR169),,2094-05-20.62
1.9567,bK15XG9R,2015 XR169,-9.07,0,IOBS,6.567e-03,9.902e-08,(2015 XR169),,2094-05-18.82
1.6456,bK15XG9R,2015 XR169,-8.52,0,IOBS,6.634e-03,3.448e-07,(2015 XR169),,2094-05-18.52
1.6584,bK15XG9R,2015 XR169,-8.15,0,IOBS,6.577e-03,8.160e-07,(2015 XR169),,2094-05-18.29
1.6477,bK15XG9R,2015 XR169,-8.11,0,IOBS,6.577e-03,8.970e-07,(2015 XR169),,2094-05-18.26
1.2996,bK15XG9R,2015 XR169,-9.32,0,IOBS,6.623e-03,5.516e-08,(2015 XR169),,2094-05-18.14
1.5581,bK15XG9R,2015 XR169,-9.79,0,IOBS,6.574e-03,1.872e-08,(2015 XR169),,2094-05-18.02
2.8079,bK15XG9R,2015 XR169,-8.99,0,IOBS,6.648e-03,1.144e-07,(2015 XR169),,2093-12-14.00
0.0850,bK15XG9R,2015 XR169,-9.81,0,IOBS,6.582e-03,1.776e-08,(2015 XR169),,2093-06-13.16
1.6387,bK15XG9R,2015 XR169,-9.65,0,IOBS,6.622e-03,2.516e-08,(2015 XR169),,2093-05-20.16
1.3348,bK15XG9R,2015 XR169,-10.36,0,IOBS,6.612e-03,4.959e-09,(2015 XR169),,2093-05-18.96
0.7558,bK15XG9R,2015 XR169,-9.32,0,IOBS,6.581e-03,5.407e-08,(2015 XR169),,2093-05-11.28
0.2111,bK15XG9R,2015 XR169,-8.85,0,IOBS,6.597e-03,1.583e-07,(2015 XR169),,2092-05-23.13
0.1195,bK15XG9R,2015 XR169,-9.19,0,IOBS,6.591e-03,7.270e-08,(2015 XR169),,2092-05-21.94
1.1184,bK15XG9R,2015 XR169,-9.81,0,IOBS,6.578e-03,1.723e-08,(2015 XR169),,2092-05-21.43
1.7069,bK15XG9R,2015 XR169,-8.96,0,IOBS,6.563e-03,1.222e-07,(2015 XR169),,2091-05-19.25
1.6059,bK15XG9R,2015 XR169,-10.80,0,IOBS,6.615e-03,1.742e-09,(2015 XR169),,2091-05-18.90
1.2443,bK15XG9R,2015 XR169,-11.09,0,IOBS,6.611e-03,8.971e-10,(2015 XR169),,2091-05-18.88
1.1167,bK15XG9R,2015 XR169,-9.44,0,IOBS,6.572e-03,3.974e-08,(2015 XR169),,2091-05-18.36
1.3420,bK15XG9R,2015 XR169,-10.47,0,IOBS,6.608e-03,3.674e-09,(2015 XR169),,2090-05-22.87
2.4557,bK15XG9R,2015 XR169,-11.39,0,IOBS,6.537e-03,4.395e-10,(2015 XR169),,2090-05-22.83
1.4566,bK15XG9R,2015 XR169,-10.58,0,IOBS,6.621e-03,2.849e-09,(2015 XR169),,2090-05-21.59
0.6445,bK15XG9R,2015 XR169,-9.62,0,IOBS,6.583e-03,2.616e-08,(2015 XR169),,2090-05-11.88
0.0596,bK15XG9R,2015 XR169,-8.65,0,IOBS,6.597e-03,2.414e-07,(2015 XR169),,2090-05-11.85
0.7359,bK15XG9R,2015 XR169,-10.62,0,IOBS,6.610e-03,2.561e-09,(2015 XR169),,2089-12-13.24
2.1165,bK15XG9R,2015 XR169,-10.91,0,IOBS,6.559e-03,1.319e-09,(2015 XR169),,2089-05-20.46
1.8960,bK15XG9R,2015 XR169,-10.84,0,IOBS,6.638e-03,1.527e-09,(2015 XR169),,2089-05-18.82
1.2910,bK15XG9R,2015 XR169,-9.29,0,IOBS,6.623e-03,5.446e-08,(2015 XR169),,2089-05-18.14
1.5246,bK15XG9R,2015 XR169,-9.23,0,IOBS,6.634e-03,6.212e-08,(2015 XR169),,2089-05-17.79
1.7125,bK15XG9R,2015 XR169,-9.76,0,IOBS,6.572e-03,1.833e-08,(2015 XR169),,2088-05-21.13
0.1464,bK15XG9R,2015 XR169,-10.43,0,IOBS,6.589e-03,3.821e-09,(2015 XR169),,2087-06-16.54
1.6141,bK15XG9R,2015 XR169,-9.56,0,IOBS,6.623e-03,2.856e-08,(2015 XR169),,2087-05-19.43
1.7006,bK15XG9R,2015 XR169,-9.30,0,IOBS,6.570e-03,5.202e-08,(2015 XR169),,2087-05-19.01
1.6740,bK15XG9R,2015 XR169,-11.42,0,IOBS,6.627e-03,3.948e-10,(2015 XR169),,2087-05-18.84
0.7222,bK15XG9R,2015 XR169,-8.07,0,IOBS,6.613e-03,8.698e-07,(2015 XR169),,2087-05-14.42
0.2206,bK15XG9R,2015 XR169,-8.49,0,IOBS,6.610e-03,3.368e-07,(2015 XR169),,2087-05-14.42
1.4622,bK15XG9R,2015 XR169,-10.98,0,IOBS,6.629e-03,1.085e-09,(2015 XR169),,2087-05-12.83
2.4622,bK15XG9R,2015 XR169,-10.87,0,IOBS,6.648e-03,1.357e-09,(2015 XR169),,2086-05-26.09
1.8898,bK15XG9R,2015 XR169,-10.57,0,IOBS,6.635e-03,2.701e-09,(2015 XR169),,2086-05-20.59
1.2618,bK15XG9R,2015 XR169,-10.69,0,IOBS,6.618e-03,2.056e-09,(2015 XR169),,2086-05-18.27
1.9849,bK15XG9R,2015 XR169,-10.50,0,IOBS,6.565e-03,3.236e-09,(2015 XR169),,2086-05-15.72
1.9607,bK15XG9R,2015 XR169,-9.93,0,IOBS,6.562e-03,1.199e-08,(2015 XR169),,2086-05-15.62
1.3246,bK15XG9R,2015 XR169,-10.15,0,IOBS,6.606e-03,7.098e-09,(2015 XR169),,2085-05-18.74
0.6502,bK15XG9R,2015 XR169,-9.56,0,IOBS,6.564e-03,2.721e-08,(2015 XR169),,2084-05-26.52
1.1174,bK15XG9R,2015 XR169,-9.90,0,IOBS,6.573e-03,1.231e-08,(2015 XR169),,2084-05-23.37
0.7287,bK15XG9R,2015 XR169,-8.46,0,IOBS,6.573e-03,3.401e-07,(2015 XR169),,2084-05-23.25
1.6026,bK15XG9R,2015 XR169,-9.38,0,IOBS,6.622e-03,3.988e-08,(2015 XR169),,2083-05-19.45
1.6996,bK15XG9R,2015 XR169,-8.25,0,IOBS,6.573e-03,5.496e-07,(2015 XR169),,2083-05-19.00
2.2950,bK15XG9R,2015 XR169,-9.51,0,IOBS,6.564e-03,3.022e-08,(2015 XR169),,2083-05-18.69
1.2476,bK15XG9R,2015 XR169,-9.64,0,IOBS,6.618e-03,2.197e-08,(2015 XR169),,2083-05-18.69
1.6816,bK15XG9R,2015 XR169,-8.46,0,IOBS,6.573e-03,3.342e-07,(2015 XR169),,2083-05-18.67
1.6096,bK15XG9R,2015 XR169,-8.08,0,IOBS,6.572e-03,8.013e-07,(2015 XR169),,2083-05-18.43
1.2449,bK15XG9R,2015 XR169,-9.41,0,IOBS,6.618e-03,3.721e-08,(2015 XR169),,2083-05-18.36
1.6639,bK15XG9R,2015 XR169,-9.32,0,IOBS,6.629e-03,4.575e-08,(2015 XR169),,2083-05-18.14
1.8903,bK15XG9R,2015 XR169,-10.36,0,IOBS,6.621e-03,4.091e-09,(2015 XR169),,2082-05-20.39
1.2970,bK15XG9R,2015 XR169,-10.42,0,IOBS,6.609e-03,3.608e-09,(2015 XR169),,2082-05-19.41
1.1458,bK15XG9R,2015 XR169,-9.44,0,IOBS,6.588e-03,3.430e-08,(2015 XR169),,2082-05-12.17
1.1390,bK15XG9R,2015 XR169,-9.50,0,IOBS,6.583e-03,2.932e-08,(2015 XR169),,2080-05-23.43
1.1178,bK15XG9R,2015 XR169,-10.23,0,IOBS,6.577e-03,5.349e-09,(2015 XR169),,2079-05-14.61
1.9938,bK15XG9R,2015 XR169,-8.18,0,IOBS,6.623e-03,5.768e-07,(2015 XR169),,2077-12-14.67
1.4568,bK15XG9R,2015 XR169,-9.98,0,IOBS,6.625e-03,9.008e-09,(2015 XR169),,2077-05-21.34
1.4728,bK15XG9R,2015 XR169,-10.55,0,IOBS,6.562e-03,2.389e-09,(2015 XR169),,2076-05-26.85
2.2201,bK15XG9R,2015 XR169,-11.65,0,IOBS,6.564e-03,1.863e-10,(2015 XR169),,2075-05-18.11
1.5095,bK15XG9R,2015 XR169,-10.48,0,IOBS,6.625e-03,2.679e-09,(2015 XR169),,2074-05-22.50
1.7439,bK15XG9R,2015 XR169,-10.63,0,IOBS,6.628e-03,1.903e-09,(2015 XR169),,2074-05-19.14
1.6606,bK15XG9R,2015 XR169,-9.78,0,IOBS,6.640e-03,1.314e-08,(2015 XR169),,2073-05-17.01
1.6247,bK15XG9R,2015 XR169,-10.06,0,IOBS,6.620e-03,6.729e-09,(2015 XR169),,2071-05-21.65
2.3509,bK15XG9R,2015 XR169,-11.09,0,IOBS,6.569e-03,6.150e-10,(2015 XR169),,2070-05-21.76
1.7241,bK15XG9R,2015 XR169,-9.79,0,IOBS,6.633e-03,1.220e-08,(2015 XR169),,2070-05-17.83
1.3249,bK15XG9R,2015 XR169,-10.72,0,IOBS,6.623e-03,1.375e-09,(2015 XR169),,2068-05-11.37
2.4340,bK15XG9R,2015 XR169,-8.64,0,IOBS,6.539e-03,1.614e-07,(2015 XR169),,2067-12-11.63
2.5938,bK15XG9R,2015 XR169,-8.54,0,IOBS,6.542e-03,2.023e-07,(2015 XR169),,2067-12-11.53
3.0328,bK15XG9R,2015 XR169,-8.80,0,IOBS,6.643e-03,1.071e-07,(2015 XR169),,2066-12-13.67
2.1413,bK15XG9R,2015 XR169,-9.63,0,IOBS,6.642e-03,1.557e-08,(2015 XR169),,2065-12-14.27
2.6040,bK15XG9R,2015 XR169,-9.04,0,IOBS,6.554e-03,5.756e-08,(2015 XR169),,2063-12-11.36
1.6786,bK15XG9R,2015 XR169,-9.75,0,IOBS,6.599e-03,1.124e-08,(2015 XR169),,2063-05-18.84
2.4722,bK15XG9R,2015 XR169,-8.75,0,IOBS,6.636e-03,1.089e-07,(2015 XR169),,2062-12-13.93
2.9721,bK15XG9R,2015 XR169,-7.17,0,IOBS,6.646e-03,4.158e-06,(2015 XR169),,2062-12-13.68
1.6258,bK15XG9R,2015 XR169,-10.67,0,IOBS,6.630e-03,1.310e-09,(2015 XR169),,2062-05-21.45
2.4602,bK15XG9R,2015 XR169,-7.30,0,IOBS,6.638e-03,2.760e-06,(2015 XR169),,2058-12-13.98
2.3788,bK15XG9R,2015 XR169,-8.16,0,IOBS,6.565e-03,3.504e-07,(2015 XR169),,2055-12-11.03
1.3091,bK15XG9R,2015 XR169,-7.88,0,IOBS,6.624e-03,6.533e-07,(2015 XR169),,2055-12-10.86
2.6186,bK15XG9R,2015 XR169,-8.94,0,IOBS,6.555e-03,5.715e-08,(2015 XR169),,2055-12-10.60
2.1441,bK15XG9R,2015 XR169,-7.05,0,IOBS,6.636e-03,4.260e-06,(2015 XR169),,2054-12-14.31
1.9748,bK15XG9R,2015 XR169,-7.35,0,IOBS,6.624e-03,1.862e-06,(2015 XR169),,2050-12-14.85
1.7052,bK15XG9R,2015 XR169,-9.39,0,IOBS,6.629e-03,1.632e-08,(2015 XR169),,2049-05-17.82
0.5407,bK17L00D,2017 LD,-6.85,0,IOBS,2.744e-02,6.994e-06,(2017 LD),,2119-06-10.93
2.7614,bK17L00D,2017 LD,-9.86,0,IOBS,2.743e-02,6.896e-09,(2017 LD),,2119-06-10.88
1.3554,bK17L00D,2017 LD,-7.56,0,IOBS,2.741e-02,1.371e-06,(2017 LD),,2119-06-10.72
1.3519,bK17L00D,2017 LD,-7.84,0,IOBS,2.742e-02,7.274e-07,(2017 LD),,2119-06-10.56
0.6029,bK17L00D,2017 LD,-8.51,0,IOBS,2.741e-02,1.553e-07,(2017 LD),,2119-06-09.03
0.2156,bK17L00D,2017 LD,-9.06,0,IOBS,2.746e-02,4.328e-08,(2017 LD),,2118-07-06.78
0.5770,bK17L00D,2017 LD,-8.30,0,IOBS,2.748e-02,2.507e-07,(2017 LD),,2118-07-06.54
1.2451,bK17L00D,2017 LD,-8.43,0,IOBS,2.747e-02,1.821e-07,(2017 LD),,2118-06-13.81
0.0653,bK17L00D,2017 LD,-8.18,0,IOBS,2.746e-02,3.278e-07,(2017 LD),,2118-06-12.68
0.3233,bK17L00D,2017 LD,-8.22,0,IOBS,2.747e-02,2.972e-07,(2017 LD),,2118-06-12.49
0.0273,bK17L00D,2017 LD,-8.80,0,IOBS,2.749e-02,7.927e-08,(2017 LD),,2118-06-12.41
0.5599,bK17L00D,2017 LD,-8.83,0,IOBS,2.744e-02,7.316e-08,(2017 LD),,2118-06-11.33
0.9482,bK17L00D,2017 LD,-8.50,0,IOBS,2.745e-02,1.572e-07,(2017 LD),,2118-06-11.19
1.4507,bK17L00D,2017 LD,-9.10,0,IOBS,2.748e-02,3.888e-08,(2017 LD),,2118-06-10.27
0.3061,bK17L00D,2017 LD,-8.44,0,IOBS,2.751e-02,1.778e-07,(2017 LD),,2118-06-09.79
